0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	5	0	3	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	50192	2021	1009	205	4034	1002157	195	64377	16	2	0	7161	8	555021	12	1206222	599277	84028	9953	44891	39095	1768034	177969	2964	32518	405292	1840	123296	324	21666	452943	4263	212863	22703	2456684	155805	51007	330286	30973	273294	51579	5719873	1015519	912574	341993	266826	97424	239	394	181457	201	146	137	8	45	0	884	3	103	63	276	506	8447	71640	15	476197	0	0	40	1	0	1	5	0	11783	0	0	0	9	0	0	0	
0	27	3	729	1	2	60	0	3	0	22	0	3	0	27	0	6226	204	49	28	46	3016	173	2112	2	32	52	35643	14	0	19	51644	449	5415	16622	14397	1476	340	3526	223	1786	580	93431	6105	14121	4140	713	1152	0	0	45	8	2	1	1	0	0	5	0	0	1	30	2	9	49	0	7951	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	
0	41223	2714	5799	294	315	20441	8	237	0	0	0	342	2	6287	0	214725	48137	457865	855	1488	108415	3525	140681	19392	959	310433	972	40702	111	5418	67876	29050	78901	130800	481077	107419	8791	90750	58915	183096	15553	414093	229260	39436	108255	91943	98173	62	1169	90	28	2	5	0	0	0	154	3	6	2	94	2781	6	30254	7	110035	0	0	99	0	0	0	0	0	282	0	0	0	0	0	0	0	
0	35292	8	44	5	2	10	0	10	0	0	0	4	0	98	0	18932	1906	1638	148	2	2383	3461	5164	3	13	881	101	3143	500	427	9718	6564	19702	21696	21109	1841	526	4073	2223	8222	877	30595	11642	14718	954	12426	3172	4	0	7	1	0	0	0	0	0	2	0	0	0	14	13	1	6135	275	274	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
0	28	67	6	90	28	553	3	69	2	20	0	60	3	259	0	488845	14941	601337	72019	63	309890	391741	271594	821	110288	1176768	214946	413937	43	131073	2673905	845470	694712	659715	463183	570634	18211	1407088	145344	606198	3937596	4307299	348054	90117	1025122	244447	2979	26	1	68	76	16	34	3	21	0	162	0	4	0	333	556	1	41	1	8708	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	
0	7	11	20	5	6	2083	0	9	0	3	0	13	0	163	0	32842	748	215	62	0	477	21	869	1	0	182	0	2	0	21	208	7	176	50	178	29540	1444	1924	166	385	171	290	169	484	19	109274	147	1	0	8	29	0	19	0	0	0	18	0	0	1	16	9	0	47	0	10	5	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	
0	5052	0	0	0	0	1	0	0	0	0	0	0	0	0	0	333	43	20	2	0	37	152	82	0	0	8	0	19	6	9	111	123	284	386	389	38	6	61	42	106	22	422	200	219	16	169	65	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	133	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	15	239	8	2	26	1330	0	19	0	65	0	5	0	570	0	34524	1035	2128	206	517	558	19016	990	329	34	2261	10	39	0	77	33195	33	3867	290	5844	2814	226	16066	671	2621	5229	1315	21476	1839	195	1867	749	1	0	348286	272064	14670	7752	49	4	0	262271	120	11790	0	700	166	0	14	18	87	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	
0	8	4	2	0	0	1	0	0	0	0	0	0	0	3	0	31	0	3	0	0	87	0	0	0	0	5	0	0	0	1	714	0	5	5	4	139	1	51	263	25	26	27	1	6	6	34	5	0	0	263	69	48	4	0	0	0	218	0	5	0	5	7	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	85	7280	1082	52	81	17900	2	22	0	1	0	62	2	8587	0	75256	707	49205	134	4404	1132	887	5818	4	11	60832	3	1576	21	9849	71893	66	32084	302	271350	7807	679	11480	5925	45318	536	50807	11753	3029	223	55809	1895	1	0	1521727	66063	81863	15337	2464	2	0	2940622	95	130111	68	7424	206	0	86	0	325	0	0	2	0	0	0	0	0	1119	0	0	0	2	0	0	0	
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	1	1	0	0	3	0	0	0	0	0	1	0	1	0	10	2	0	0	0	0	0	1	0	0	6	0	0	0	2	14	0	4	0	10	1	0	5	0	2	0	5	8	16	2	15	4	0	0	185	11	5	4	0	0	0	62	1	4	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
